RPM,SPEED,THROTTLE_POS,MAF,COOLANT_TEMP,INTAKE_TEMP,O2_B1S1,ENGINE_LOAD,INTAKE_PRESSURE,O2_B1S2,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,segment_id
2197,77,32.94,7.92,97,13,0.49,14.51,64,0.735,3.906,11.72,9
2135,75,22.75,2.36,97,13,0.49,4.314,37,0.735,2.344,14.84,9
2082,73,39.61,14.16,97,13,0.08,28.24,88,0.8,0.7812,3.125,9
2131,75,36.08,11.52,97,13,0.08,22.35,75,0.8,-5.469,10.94,9
2149,76,34.9,9.66,97,13,0.08,18.04,70,0.8,4.688,10.16,9
2075,73,24.31,2.83,97,14,0,5.49,25,0.745,0,22.66,9
1661,59,22.75,2.33,97,14,0,5.882,28,0.745,0,22.66,9
1024,38,27.06,4.02,97,14,0,14.12,50,0.745,11.72,17.19,9
908,9,21.96,2.13,97,14,0.05,8.627,51,0.055,18.75,22.66,9
2023,5,34.51,8.56,97,14,0.05,17.65,73,0.055,14.84,14.84,9
1674,22,36.86,9.68,97,14,0.05,23.92,87,0.055,-13.28,10.94,9
1922,38,57.65,20.03,97,14,0.855,42.35,97,0.885,-7.812,3.906,9
1834,54,52.16,18.16,97,14,0.855,38.43,97,0.885,-4.688,6.25,9
2107,60,30.98,6.29,97,14,0.855,12.16,47,0.885,-7.812,21.09,9
2255,64,29.02,5,98,14,0.735,9.02,44,0.675,-1.562,12.5,9
2182,62,28.24,4.54,98,14,0.735,8.235,40,0.675,-0.7812,18.75,9
2066,57,23.92,2.78,98,14,0.735,5.49,25,0.675,29.69,24.22,9
1383,39,21.96,2.15,98,14,0.885,6.275,32,0.055,-1.562,25.78,9
1686,23,31.37,6.5,98,14,0.885,16.08,59,0.055,-1.562,17.97,9
2376,32,38.43,14.91,98,14,0.885,24.71,80,0.055,1.562,4.688,9
2182,44,43.53,19.25,97,13,0.065,36.08,92,0.77,-3.125,0.7812,9
1803,51,57.25,17.45,97,14,0.065,40,99,0.77,-3.125,0,9
1905,54,34.9,8.83,97,14,0.065,19.22,79,0.77,0,13.28,9
2039,58,34.12,8.53,97,14,0.715,17.25,70,0.715,-2.344,12.5,9
2224,63,33.33,8.12,97,14,0.715,14.9,58,0.715,0,12.5,9
2162,61,24.71,3,97,14,0.715,5.49,26,0.715,0,22.66,9
2016,57,22.35,2.27,98,14,0.075,4.314,25,0.12,0,21.88,9
2023,57,31.76,6.68,98,14,0.075,13.33,65,0.12,-4.688,11.72,9
2042,58,29.02,5.26,98,14,0.075,10.59,42,0.12,3.125,17.19,9
2119,60,30.59,6.2,98,14,0.65,11.76,50,0.195,6.25,11.72,9
2103,59,29.8,5.52,98,14,0.65,10.98,44,0.195,0.7812,18.75,9
2178,62,33.73,8.39,98,14,0.65,15.69,64,0.195,-0.7812,12.5,9
1871,53,23.53,2.73,96,14,0,5.882,26,0,0,22.66,9
959.2,16,22.75,2.29,96,14,0,8.627,49,0,-14.06,23.44,9
888.2,6,21.57,1.95,96,14,0,7.843,50,0,7.812,21.88,9
695.5,0,19.61,1.47,96,14,0.025,6.667,54,0.025,6.25,25.78,9
1144,9,29.41,4.88,96,14,0.025,16.08,68,0.025,20.31,20.31,9
2047,28,43.53,16.85,96,14,0.025,33.33,94,0.025,-11.72,0,9
2282,46,54.12,24.17,97,14,0.625,42.75,96,0.78,0.7812,-2.344,9
1962,56,35.69,9.95,97,14,0.625,20.78,77,0.78,-6.25,9.375,9
1982,56,32.16,7.2,97,14,0.625,14.51,60,0.78,-1.562,12.5,9
1860,53,23.14,2.46,97,14,0.035,5.098,25,0.875,-3.906,19.53,9
1539,43,21.57,2.15,97,15,0.035,5.882,28,0.875,0,22.66,9
995.2,14,22.35,2.27,97,15,0.035,8.627,47,0.875,-3.906,21.09,9
2068,28,40.39,14.59,98,14,0.705,28.24,91,0.79,-10.16,6.25,9
2006,40,57.65,20.65,98,14,0.705,42.35,97,0.79,0,-0.7812,9
1851,50,34.51,9.91,98,14,0.705,21.18,57,0.79,29.69,17.19,9
1911,54,27.06,4.02,98,14,0.055,8.627,38,0.705,1.562,18.75,9
2088,58,24.31,2.97,98,14,0.055,5.882,26,0.705,0,22.66,9
1927,55,23.53,2.74,98,14,0.055,5.882,26,0.705,0,22.66,9
1142,34,23.92,2.79,97,14,0.815,9.804,43,0.115,-9.375,21.09,9
1093,25,22.75,2.38,97,14,0.815,7.843,44,0.115,10.16,20.31,9
2082,29,23.53,2.75,97,14,0.815,5.098,25,0.115,0,21.88,9
1833,37,55.29,14.56,97,14,0.735,33.73,99,0.755,-13.28,3.906,9
2253,45,24.31,2.95,97,14,0.735,5.098,24,0.755,0,22.66,9
1809,36,23.14,2.48,97,14,0.735,5.49,27,0.755,0,22.66,9
1007,17,23.14,2.55,97,14,0.8,9.804,48,0.115,-12.5,19.53,9
1039,14,48.63,9.71,97,14,0.8,36.47,98,0.115,-16.41,14.06,9
1683,23,32.55,7.49,97,14,0.8,19.61,67,0.115,-7.812,14.84,9
1871,37,53.73,17.8,97,14,0.06,39.61,97,0.815,-2.344,1.562,9
1742,49,29.8,5.44,97,14,0.06,14.12,43,0.815,-2.344,16.41,9
1815,51,31.76,6.72,97,14,0.06,15.29,63,0.815,1.562,11.72,9
1668,47,22.35,2.23,98,15,0,5.49,27,0,0,22.66,9
1610,46,21.18,1.9,98,14,0,4.706,29,0,0.7812,16.41,9
1574,44,21.57,2.05,98,15,0,5.49,26,0,-2.344,16.41,9
1426,40,29.41,5.15,98,15,0.86,14.9,60,0.12,-6.25,14.84,9
2047,42,26.27,3.72,98,14,0.86,7.451,39,0.12,3.125,13.28,9
1803,36,29.41,5.35,98,14,0.86,12.16,56,0.12,-3.906,14.84,9
1242,29,23.53,2.68,98,15,0.825,8.627,37,0.095,-3.125,15.62,9
821.2,3,20,1.61,98,15,0.825,7.059,52,0.095,10.16,15.62,9
2023,14,34.9,9.15,98,14,0.825,18.43,73,0.095,3.125,12.5,9
2140,29,37.65,13.06,98,14,0.07,24.71,81,0.775,0,6.25,9
1949,39,40.39,13.5,98,14,0.07,28.24,93,0.775,-5.469,5.469,9
1959,48,37.25,13.89,98,14,0.07,31.37,77,0.775,-3.125,12.5,9
1850,52,33.73,8.29,97,14,0.105,18.82,69,0.735,0,11.72,9
1884,53,36.47,9.83,97,14,0.105,21.57,83,0.735,3.906,12.5,9
1876,53,23.53,2.76,97,14,0.105,5.882,28,0.735,0,22.66,9
1217,34,25.49,3.45,97,15,0.82,11.37,45,0.055,-1.562,15.62,9
899.2,13,36.08,5.72,97,14,0.82,22.75,93,0.055,1.562,14.84,9
2375,34,23.14,2.9,97,14,0.82,5.098,41,0.055,0,11.72,9
2306,47,38.82,14.81,98,14,0.075,25.88,82,0.7,6.25,-0.7812,9
1898,53,31.76,6.5,98,14,0.075,14.51,66,0.7,-3.906,11.72,9
1953,55,31.76,6.72,98,14,0.075,14.12,59,0.7,4.688,13.28,9
1946,55,35.69,9.86,98,14,0.06,21.18,80,0.16,3.125,3.906,9
1977,56,31.37,6.58,98,14,0.06,13.73,57,0.16,2.344,14.06,9
1954,55,26.27,3.67,98,14,0.06,7.843,37,0.16,6.25,17.19,9
1738,50,22.75,2.38,98,15,0,5.49,27,0.115,0,21.88,9
1018,32,23.53,2.68,98,15,0,10.2,50,0.115,0,16.41,9
1124,14,29.02,4.85,98,15,0,16.47,61,0.115,14.06,17.97,9
1694,23,27.45,4.2,98,14,0.125,10.2,45,0.145,7.031,21.09,9
1822,24,29.8,5.41,98,14,0.125,12.16,49,0.145,7.031,23.44,9
1962,26,27.06,4.04,98,14,0.125,8.235,39,0.145,0.7812,25,9
2059,28,23.92,2.77,97,14,0.205,5.49,32,0.165,1.562,25,9
1497,20,21.96,2.31,97,15,0.205,7.843,30,0.165,3.125,17.97,9
939.8,7,21.96,2.16,97,15,0.205,8.627,50,0.165,0.7812,17.97,9
799,4,20.39,1.69,97,15,0.055,7.451,50,0.065,14.84,21.88,9
1132,8,24.31,2.79,97,15,0.055,9.804,44,0.065,13.28,23.44,9
688,0,19.61,1.43,97,15,0.055,6.275,53,0.065,16.41,28.91,9
1394,10,26.67,3.84,98,15,0.765,11.37,45,0.145,15.62,29.69,9
1262,17,26.27,3.56,98,15,0.765,11.76,52,0.145,1.562,30.47,9
1606,22,30.59,5.92,98,15,0.765,15.29,51,0.145,4.688,30.47,9
1986,27,27.84,4.51,98,15,0.7,9.02,40,0.83,-7.031,29.69,9
2131,29,28.24,4.64,98,15,0.7,8.627,41,0.83,-3.906,27.34,9
1595,21,22.35,2.33,98,15,0.7,5.882,28,0.83,29.69,25.78,9
1510,21,28.63,4.68,98,15,0.825,12.94,61,0.855,-12.5,27.34,9
1516,20,24.71,3.13,98,15,0.825,8.627,35,0.855,0.7812,26.56,9
957.8,15,22.35,2.23,98,15,0.825,8.627,49,0.855,7.031,26.56,9
831,6,21.57,2.06,98,15,0.05,8.627,54,0.075,14.84,29.69,9
690,0,19.22,1.36,98,15,0.05,5.882,52,0.075,13.28,29.69,9
733.2,0,18.43,1.17,98,15,0.05,5.098,48,0.075,20.31,29.69,9
1192,16,32.55,7.37,18,11,0.835,25.1,70,1.275,-1.562,16.41,9
1208,16,27.84,4.48,18,11,0.835,14.9,55,1.275,-18.75,19.53,9
1241,16,25.88,3.67,18,11,0.835,11.76,48,1.275,-4.688,19.53,9
1522,21,27.84,4.41,18,11,0.645,11.37,52,1.275,-7.812,19.53,9
1469,20,29.41,5.41,18,10,0.645,14.9,57,1.275,-5.469,19.53,9
1698,23,29.02,5.09,18,10,0.645,12.55,52,1.275,-7.812,19.53,9
1707,23,25.88,3.68,24,11,0.665,8.627,38,1.275,-4.688,19.53,9
1667,23,28.24,4.79,24,10,0.665,11.76,48,1.275,-1.562,19.53,9
1346,18,24.31,3.07,24,11,0.665,9.02,35,1.275,-3.906,19.53,9
1030,13,27.45,4.57,24,10,0.82,16.08,64,1.275,-10.16,19.53,9
1142,15,24.31,2.8,24,11,0.82,9.804,46,1.275,-2.344,19.53,9
1846,25,37.25,11.7,24,10,0.82,25.49,85,1.275,-10.94,10.16,9
1930,26,29.02,5.14,31,10,0.815,10.98,44,1.275,-14.06,19.53,9
1841,25,31.37,6.69,31,10,0.815,14.9,55,1.275,6.25,19.53,9
2053,28,29.8,5.58,31,10,0.815,10.98,46,1.275,3.125,19.53,9
1370,17,24.71,3.1,31,10,0,9.02,36,1.275,0,19.53,9
1324,18,45.1,14.04,31,10,0,43.53,98,1.275,-18.75,10.94,9
1642,36,28.24,4.62,31,10,0,11.76,44,1.275,-0.7812,18.75,9
2366,48,39.22,16.58,38,10,0.625,27.84,81,1.275,4.688,-1.562,9
1800,51,35.29,9.54,38,10,0.625,21.57,76,1.275,-3.125,5.469,9
1797,51,34.12,9.08,38,10,0.625,20.78,67,1.275,-6.25,13.28,9
1955,55,33.33,7.94,38,10,0.7,16.86,62,1.275,-6.25,12.5,9
1980,56,33.33,8.11,38,10,0.7,16.86,66,1.275,-9.375,13.28,9
1439,41,24.31,2.91,38,10,0.7,8.235,30,1.275,1.562,19.53,9
1020,30,23.14,2.55,46,10,0.82,9.412,46,1.275,-0.7812,19.53,9
1850,24,32.16,7.33,46,10,0.82,16.47,55,1.275,-7.812,17.19,9
1666,23,24.71,3.2,46,10,0.82,7.843,36,1.275,-1.562,19.53,9
1384,18,27.06,4.01,46,10,0.855,11.76,46,1.275,-2.344,19.53,9
1871,25,38.04,12.31,46,10,0.855,26.67,85,1.275,-5.469,10.16,9
1700,36,36.08,10.74,46,10,0.855,24.31,80,1.275,-6.25,10.94,9
2168,44,27.84,4.52,51,10,0.105,8.235,35,1.275,-13.28,19.53,9
1814,37,22.75,2.4,51,10,0.105,5.49,25,1.275,0,19.53,9
1557,31,20,1.63,51,10,0.105,4.314,24,1.275,-3.125,19.53,9
1542,31,35.69,9.38,51,10,0.855,24.71,80,1.275,-9.375,14.06,9
2045,41,34.9,9.55,51,10,0.855,18.82,72,1.275,-5.469,13.28,9
2070,42,23.92,2.86,51,10,0.855,5.49,24,1.275,0,19.53,9
1164,23,23.92,2.75,56,10,0.045,9.412,41,1.275,-6.25,19.53,9
840.2,4,20,1.65,56,10,0.045,6.667,50,1.275,0,19.53,9
625.8,0,20.78,1.58,56,11,0.045,7.843,54,1.275,10.16,19.53,9
690.5,0,25.49,3.25,56,11,0.025,14.12,66,1.275,13.28,19.53,9
1780,18,25.1,3.04,56,10,0.025,7.843,34,1.275,0.7812,17.97,9
2230,38,22.75,2.32,56,10,0.025,4.314,27,1.275,0,14.84,9
2406,48,39.61,17.55,59,10,0.405,28.63,82,1.275,2.344,-1.562,9
1914,54,37.25,11.57,59,10,0.405,24.71,84,1.275,0,5.469,9
2018,57,25.88,3.48,59,10,0.405,7.059,40,1.275,-3.125,16.41,9
1924,54,29.8,5.59,59,10,0.875,11.76,46,1.275,0.7812,17.97,9
1890,54,29.41,5.27,59,10,0.875,11.37,45,1.275,3.125,18.75,9
1862,53,29.41,5.28,59,10,0.875,11.76,47,1.275,1.562,21.09,9
1853,52,29.41,5.33,65,10,0.67,11.76,46,1.18,3.125,21.88,9
1259,34,23.92,2.87,65,10,0.67,9.02,36,1.18,0,19.53,9
2132,29,40.78,16.79,65,10,0.67,31.76,90,1.18,-5.469,-0.7812,9
2156,43,45.1,20.71,65,9,0,39.61,94,0.15,-6.25,-3.125,9
1982,56,57.65,22.17,65,9,0,45.49,100,0.15,-9.375,1.562,9
2286,65,38.04,14.56,65,9,0,25.49,79,0.15,0.7812,0.7812,9
1924,68,40.39,14.01,69,9,0.005,29.41,92,0.005,1.562,2.344,9
2090,74,36.86,12.6,69,9,0.005,24.71,79,0.005,0,3.906,9
2182,77,35.29,10.24,69,9,0.005,18.82,70,0.005,0.7812,6.25,9
2100,74,24.31,2.97,69,10,0.81,5.49,25,0.67,0,19.53,9
1186,64,23.92,2.8,69,10,0.81,9.412,41,0.67,-10.94,19.53,9
1019,40,22.75,2.35,69,10,0.81,8.627,46,0.67,1.562,16.41,9
789.2,3,20.39,1.74,76,10,0.035,7.451,51,0.035,13.28,17.97,9
764.5,2,24.71,2.56,76,10,0.035,10.98,73,0.035,16.41,25,9
785.8,2,20,1.68,76,10,0.035,7.059,50,0.035,22.66,24.22,9
680.2,0,19.61,1.41,76,10,0.035,6.275,53,0.03,25,29.69,9
677.2,0,19.22,1.39,76,11,0.035,6.275,53,0.03,28.12,29.69,9
1973,14,36.08,11.57,76,10,0.035,23.14,76,0.03,10.94,12.5,9
2058,28,32.55,7.48,78,10,0.095,14.51,61,0.84,-0.7812,11.72,9
1756,38,36.47,12.68,78,10,0.095,28.24,87,0.84,-3.125,12.5,9
1945,56,22.35,2.27,78,10,0.095,5.098,26,0.84,0,18.75,9
2320,66,40.78,17.81,78,10,0.71,30.2,88,0.775,-2.344,0.7812,9
2643,75,40,17.11,78,10,0.71,25.1,84,0.775,2.344,2.344,9
2188,77,37.65,13.44,78,10,0.71,24.71,80,0.775,0.7812,3.125,9
2278,80,34.12,8.92,82,10,0.115,15.69,63,0.715,-1.562,10.94,9
2276,80,35.29,10.52,82,10,0.115,18.43,71,0.715,4.688,9.375,9
2304,81,35.69,11.36,82,10,0.115,19.61,71,0.715,-3.125,10.94,9
2314,82,35.29,10.39,82,10,0.67,17.65,70,0.72,0,10.94,9
2304,81,36.47,12.12,82,10,0.67,20.78,73,0.72,-2.344,11.72,9
2309,81,35.29,11.1,82,10,0.67,19.22,65,0.72,-8.594,15.62,9
2264,80,34.12,9.04,88,10,0.665,15.69,61,0.71,2.344,12.5,9
2285,81,35.29,10.25,88,10,0.665,17.65,69,0.71,3.125,11.72,9
2242,79,30.98,6.66,88,10,0.665,11.76,46,0.71,3.125,14.84,9
2178,77,30.98,6.51,88,10,0.665,11.76,47,0.735,1.562,17.19,9
2223,78,36.86,12.79,88,10,0.665,23.14,79,0.735,-5.469,12.5,9
2277,80,36.08,11.89,88,10,0.665,20.78,72,0.735,-5.469,12.5,9
2285,81,34.9,9.86,92,10,0.09,17.25,69,0.725,3.906,12.5,9
2316,82,36.08,12.26,92,10,0.09,21.18,71,0.725,0.7812,12.5,9
2322,82,33.73,8.68,92,10,0.09,14.9,60,0.725,-3.906,17.19,9
2242,79,24.71,3.2,92,10,0.115,5.49,27,0.735,0,21.88,9
1961,69,23.92,2.85,92,10,0.115,5.882,26,0.735,0,21.88,9
1514,53,21.96,2.17,92,10,0.115,5.882,29,0.735,29.69,21.88,9
948.2,24,23.92,2.97,96,10,0.83,10.59,51,0.11,-3.125,20.31,9
874,6,21.18,1.89,96,11,0.83,7.451,50,0.11,10.94,20.31,9
2844,20,40,16.52,96,10,0.83,21.18,82,0.11,-0.7812,5.469,9
2211,44,23.14,2.45,96,10,0.11,4.314,24,0.775,0,19.53,9
2765,60,23.92,2.96,96,10,0.11,3.922,42,0.775,0,9.375,9
2286,64,24.31,2.98,96,10,0.11,5.098,33,0.775,-0.7812,18.75,9
2192,62,29.02,5.05,97,10,0.045,9.02,47,0.035,-3.906,14.84,9
2213,63,35.69,10.77,97,10,0.045,19.22,71,0.035,-2.344,12.5,9
2054,58,54.9,18.58,97,10,0.045,36.47,98,0.035,-3.125,8.594,9
2470,70,41.96,20.07,97,10,0.085,31.76,89,0.745,-2.344,3.125,9
2148,75,42.75,17.42,97,10,0.085,32.16,91,0.745,-1.562,4.688,9
2248,79,35.69,10.74,97,10,0.085,18.82,71,0.745,3.906,11.72,9
2124,75,24.31,2.97,98,10,0.71,5.49,26,0.725,0,21.88,9
2158,76,40.78,16.42,98,10,0.71,30.98,89,0.725,2.344,3.906,9
2256,79,36.86,12.61,98,10,0.71,22.35,75,0.725,7.812,8.594,9
2302,81,40,16.13,98,10,0.72,28.24,87,0.695,1.562,5.469,9
2359,83,38.04,14.7,98,10,0.72,24.71,81,0.695,4.688,5.469,9
2296,81,35.69,10.78,98,10,0.72,18.82,72,0.695,-3.906,12.5,9
2272,80,34.9,9.84,99,10,0.22,16.86,69,0.77,3.125,12.5,9
2269,80,37.25,13.48,99,10,0.22,23.14,80,0.77,0,7.031,9
2248,79,38.82,14.66,99,10,0.22,25.88,83,0.77,1.562,8.594,9
2257,80,38.04,14.26,99,10,0.255,25.1,81,0.72,-4.688,11.72,9
2334,82,34.12,9.05,99,10,0.255,15.29,64,0.72,1.562,16.41,9
2331,82,34.51,9.31,99,10,0.255,15.69,66,0.72,-4.688,16.41,9
2295,81,36.86,13.06,100,10,0.18,22.75,76,0.72,-4.688,14.84,9
2284,81,35.29,10.54,100,10,0.18,18.04,72,0.72,2.344,12.5,9
2259,81,23.53,2.57,100,10,0.18,4.314,29,0.72,0,21.09,9
2135,75,24.71,3.15,100,10,0,5.882,26,0,0,21.88,9
2035,71,24.31,2.96,100,10,0,5.882,25,0,0,21.88,9
1988,70,42.75,16.2,100,10,0,33.33,93,0,-8.594,7.812,9
2056,72,28.63,4.83,98,10,0.745,9.412,40,0.75,-3.906,24.22,9
2114,74,36.47,12,98,10,0.745,22.75,76,0.75,0.7812,10.94,9
2200,77,40.78,16.55,98,9,0.745,29.8,90,0.75,-3.906,8.594,9
2300,81,33.73,8.84,98,10,0.705,15.29,62,0.71,-0.7812,14.84,9
2333,82,29.02,4.99,98,10,0.705,8.235,38,0.71,-2.344,18.75,9
2258,80,36.08,11.48,98,10,0.705,20.39,72,0.71,-6.25,10.94,9
2285,81,36.08,11.86,98,9,0.695,20.78,73,0.755,-3.125,10.94,9
2294,81,37.65,13.75,98,9,0.695,23.92,79,0.755,-3.906,10.94,9
2392,84,41.96,19.62,98,9,0.695,32.16,89,0.755,9.375,-4.688,9
2390,84,25.49,3.43,98,10,0.095,5.49,25,0.69,0,21.88,9
2133,75,24.31,2.98,98,10,0.095,5.49,26,0.69,0,21.88,9
2151,76,36.47,12.02,98,9,0.095,22.35,75,0.69,0.7812,10.94,9
2218,78,34.51,9.26,99,10,0.265,16.47,69,0.74,0.7812,10.94,9
2283,80,25.1,3.3,99,10,0.265,5.49,25,0.74,0,21.88,9
2124,75,40.39,17.4,99,10,0.265,33.73,92,0.74,4.688,10.94,9
2150,76,40,15.88,99,9,0.66,29.41,89,0.69,-5.469,7.031,9
2272,80,38.82,14.84,99,9,0.66,25.88,84,0.69,1.562,7.031,9
2274,80,32.16,7.51,99,10,0.66,12.94,54,0.69,-5.469,15.62,9
2048,72,24.31,2.95,98,10,0,5.882,26,0,0,21.88,9
1228,44,23.53,2.59,98,10,0,8.627,38,0,-3.906,22.66,9
985,26,22.35,2.26,98,10,0,8.235,48,0,1.562,20.31,9
919.2,10,21.57,2.08,98,10,0.04,8.235,48,0.16,13.28,21.88,9
1499,20,56.47,15.34,98,10,0.04,41.57,100,0.16,-10.16,7.031,9
2164,44,58.43,23.82,98,10,0.04,43.92,100,0.16,-1.562,-2.344,9
2152,61,58.04,24.07,98,10,0.005,44.71,98,0.045,3.125,-3.125,9
2661,75,43.53,22.02,98,10,0.005,32.16,90,0.045,1.562,-3.125,9
2085,74,22.35,2.28,98,10,0.005,4.314,23,0.045,-8.594,24.22,9
1976,70,34.12,8.58,98,10,0.065,17.65,74,0.735,-2.344,15.62,9
1947,68,34.51,10.18,98,10,0.065,21.57,62,0.735,1.562,21.09,9
2499,70,59.61,27.93,98,10,0.065,44.31,98,0.735,-0.7812,-3.125,9
2063,78,32.94,7.82,99,10,0.695,14.9,45,0.135,29.69,19.53,9
2229,79,30.59,6.18,99,10,0.695,10.98,44,0.135,-6.25,23.44,9
2160,76,23.14,2.59,99,10,0.695,4.706,31,0.135,0,22.66,9
1936,68,23.53,2.68,99,10,0.01,5.49,26,0.035,0,21.88,9
1718,61,23.53,2.65,99,10,0.01,6.275,29,0.035,0.7812,22.66,9
1570,55,21.96,2.19,99,10,0.01,5.49,27,0.035,0,21.88,9
1404,49,22.35,2.3,96,11,0.05,6.667,31,0.05,-7.031,24.22,9
943,18,23.53,2.6,96,10,0.05,10.2,53,0.05,6.25,24.22,9
712.8,0,20,1.63,96,11,0.05,7.059,55,0.05,7.812,29.69,9
730.5,0,20,1.58,96,11,0.035,6.667,53,0.035,14.06,29.69,9
1186,8,32.16,6.26,96,10,0.035,21.96,79,0.035,20.31,24.22,9
2168,29,40.78,16.22,96,10,0.035,29.8,90,0.035,-3.125,7.031,9
2159,43,41.57,17.95,97,10,0,33.73,90,0,-6.25,6.25,9
2012,54,46.67,22.77,97,10,0,44.71,99,0,-3.125,13.28,9
2290,65,38.43,14.41,97,10,0,25.1,81,0,0,4.688,9
2214,63,27.84,4.5,97,11,0.725,7.843,32,0.735,-3.125,24.22,9
2075,59,24.31,2.96,97,11,0.725,5.49,26,0.735,0,21.88,9
2012,57,35.69,10.26,97,10,0.725,20.39,77,0.735,-1.562,10.94,9
2208,62,35.29,10.75,99,10,0.12,19.61,70,0.685,-1.562,10.94,9
2236,63,25.1,3.17,99,10,0.12,5.49,25,0.685,29.69,26.56,9
1806,51,23.53,2.68,99,11,0.12,5.882,28,0.685,0,21.88,9
1680,47,22.75,2.4,99,11,0.295,5.882,28,0.115,0,21.88,9
1009,27,23.92,2.6,99,11,0.295,9.412,45,0.115,-2.344,25,9
1812,36,32.16,7.61,99,10,0.295,16.08,51,0.115,29.69,20.31,9
2515,51,41.18,19.55,96,10,0.105,29.8,86,0.765,-3.125,3.906,9
1985,56,43.53,17.6,96,10,0.105,36.08,94,0.765,-9.375,3.125,9
2198,62,35.69,11.31,96,10,0.105,20.78,72,0.765,2.344,10.16,9
2321,66,35.69,11.27,96,10,0.67,19.22,71,0.7,0.7812,10.16,9
2262,64,38.82,14.91,96,10,0.67,26.27,84,0.7,-3.906,6.25,9
2520,71,33.73,8.86,96,10,0.67,13.73,58,0.7,0.7812,9.375,9
2449,69,33.73,8.87,99,10,0.105,14.12,57,0.715,-10.94,14.84,9
2408,68,31.76,7.3,99,11,0.105,11.76,48,0.715,-3.906,14.06,9
2488,70,33.73,8.84,99,10,0.105,13.73,51,0.715,-5.469,17.19,9
2614,74,31.37,6.9,99,10,0.135,10.2,46,0.73,1.562,14.06,9
2654,75,30.98,6.46,99,10,0.135,9.412,45,0.73,-3.125,12.5,9
2543,72,27.84,4.58,99,11,0.135,7.059,39,0.73,-0.7812,21.09,9
2711,77,40.39,17.47,96,10,0.47,24.71,86,0.78,-2.344,5.469,9
2238,79,37.65,13.55,96,10,0.47,24.31,81,0.78,0.7812,6.25,9
2209,78,32.94,7.94,96,11,0.47,14.51,60,0.78,1.562,14.84,9
2266,80,35.69,10.79,96,10,0.09,18.82,73,0.745,3.125,10.16,9
2322,82,35.69,11.22,96,10,0.09,19.22,71,0.745,3.125,10.16,9
2376,84,37.65,14.07,96,10,0.09,23.53,79,0.745,6.25,5.469,9
2356,83,34.12,9.36,98,10,0.725,15.69,64,0.74,-0.7812,10.16,9
2432,86,36.47,12.54,98,10,0.725,20.39,70,0.74,6.25,7.031,9
2433,86,35.29,10.68,98,10,0.725,17.25,67,0.74,-3.906,11.72,9
2395,84,31.37,6.81,98,10,0.825,10.98,47,0.76,1.562,14.84,9
2394,84,36.08,12.26,98,10,0.825,20.39,71,0.76,-1.562,10.16,9
2505,88,36.08,12.34,98,10,0.825,19.22,69,0.76,-4.688,11.72,9
2450,86,31.76,7.1,98,10,0.8,11.37,47,0.71,-10.94,14.84,9
2391,84,35.69,10.96,98,10,0.8,18.04,70,0.71,0.7812,11.72,9
2425,85,31.76,7.03,98,10,0.8,11.37,45,0.71,2.344,14.06,9
2354,83,32.16,7.15,98,10,0.11,11.76,49,0.745,1.562,14.06,9
2295,81,31.37,6.74,98,10,0.11,11.76,47,0.745,0.7812,14.06,9
2236,79,29.02,5.05,98,11,0.11,9.02,32,0.745,0,20.31,9
2220,78,32.16,7.59,97,10,0.73,13.73,56,0.77,-1.562,14.06,9
2204,78,30.98,6.63,97,10,0.73,12.16,47,0.77,0,14.06,9
2274,80,35.29,10.6,97,10,0.73,18.82,73,0.77,3.125,11.72,9
2375,84,36.86,13.15,97,10,0.07,21.96,74,0.74,5.469,7.812,9
2394,84,32.16,7.56,97,10,0.07,12.55,50,0.74,0,14.06,9
2428,86,37.25,13.65,97,10,0.07,22.35,74,0.74,0,7.812,9
2486,88,36.08,12.2,97,10,0.09,19.22,71,0.725,-3.125,11.72,9
2454,87,25.1,3.49,97,10,0.09,5.098,39,0.725,-3.906,17.19,9
2350,83,34.51,9.12,97,10,0.09,15.29,65,0.725,-1.562,12.5,9
2378,84,36.47,12.6,97,10,0.68,20.78,73,0.745,-1.562,8.594,9
2442,86,31.76,7.35,97,10,0.68,11.37,56,0.745,-3.125,11.72,9
2368,83,30.98,6.71,97,10,0.68,10.98,45,0.745,-3.125,19.53,9
2255,80,30.2,6.12,97,11,0.85,10.59,45,0.11,0.7812,19.53,9
2281,80,35.69,11.11,97,10,0.85,19.22,72,0.11,0.7812,11.72,9
2375,84,36.86,13.08,97,10,0.85,21.57,74,0.11,3.125,8.594,9
2418,85,35.69,11.33,97,10,0.13,18.43,68,0.635,-3.125,11.72,9
2410,85,30.98,6.69,97,10,0.13,10.98,46,0.635,-4.688,14.06,9
2319,82,25.1,3.38,97,11,0.13,5.49,26,0.635,2.344,26.56,9
2162,76,24.71,3.12,97,11,0.055,5.882,26,0.035,7.812,26.56,9
2284,80,38.04,14.31,97,10,0.055,25.1,82,0.035,1.562,7.812,9
2410,85,38.04,14.68,97,10,0.055,23.92,78,0.035,-2.344,7.812,9
2485,88,34.9,10.16,97,10,0.48,16.08,64,0.66,-1.562,11.72,9
2306,81,25.1,3.42,97,11,0.48,5.882,25,0.66,6.25,26.56,9
2142,76,24.71,3.26,97,11,0.48,5.882,26,0.66,0,21.88,9
1905,67,23.92,2.8,97,11,0,5.882,26,0,0,21.88,9
